Dataset,Optimizer,Topology,Emigration,ChoiceEmi,ChoiceImm,NumberEmiImm,IntervalEmiImm,ObjfName,k,ExecutionTime,SSE
balance,PSO_mpi,RING,CLONE,WORST,WORST,5,8,SSE,3,40.16,138.9
balance,PSO_mpi,RING,CLONE,WORST,WORST,5,10,SSE,3,41.05,138.92
balance,PSO_mpi,TREE,CLONE,WORST,WORST,1,1,SSE,3,44.89,138.9
balance,PSO_mpi,TREE,CLONE,WORST,WORST,1,2,SSE,3,44.16,138.9
balance,PSO_mpi,TREE,CLONE,WORST,WORST,1,4,SSE,3,42.41,138.91
balance,PSO_mpi,TREE,CLONE,WORST,WORST,1,6,SSE,3,43.28,138.91
balance,PSO_mpi,TREE,CLONE,WORST,WORST,1,8,SSE,3,42.62,138.9
balance,PSO_mpi,TREE,CLONE,WORST,WORST,1,10,SSE,3,41.9,138.9
balance,PSO_mpi,TREE,CLONE,WORST,WORST,2,1,SSE,3,44.32,138.93
balance,PSO_mpi,TREE,CLONE,WORST,WORST,2,2,SSE,3,43.99,138.9
balance,PSO_mpi,TREE,CLONE,WORST,WORST,2,4,SSE,3,42.74,138.91
balance,PSO_mpi,TREE,CLONE,WORST,WORST,2,6,SSE,3,41.96,138.9
balance,PSO_mpi,TREE,CLONE,WORST,WORST,2,8,SSE,3,43.37,138.9
balance,PSO_mpi,TREE,CLONE,WORST,WORST,2,10,SSE,3,39.27,138.9
balance,PSO_mpi,TREE,CLONE,WORST,WORST,3,1,SSE,3,44.56,138.92
balance,PSO_mpi,TREE,CLONE,WORST,WORST,3,2,SSE,3,42.21,138.91
balance,PSO_mpi,TREE,CLONE,WORST,WORST,3,4,SSE,3,42.47,138.91
balance,PSO_mpi,TREE,CLONE,WORST,WORST,3,6,SSE,3,42.45,138.9
balance,PSO_mpi,TREE,CLONE,WORST,WORST,3,8,SSE,3,43.91,138.91
balance,PSO_mpi,TREE,CLONE,WORST,WORST,3,10,SSE,3,42.59,138.91
balance,PSO_mpi,TREE,CLONE,WORST,WORST,4,1,SSE,3,44.95,138.91
balance,PSO_mpi,TREE,CLONE,WORST,WORST,4,2,SSE,3,40.84,138.91
balance,PSO_mpi,TREE,CLONE,WORST,WORST,4,4,SSE,3,41.13,138.93
balance,PSO_mpi,TREE,CLONE,WORST,WORST,4,6,SSE,3,41.48,138.91
balance,PSO_mpi,TREE,CLONE,WORST,WORST,4,8,SSE,3,39.34,138.91
balance,PSO_mpi,TREE,CLONE,WORST,WORST,4,10,SSE,3,42.37,138.91
balance,PSO_mpi,TREE,CLONE,WORST,WORST,5,1,SSE,3,44.1,138.92
balance,PSO_mpi,TREE,CLONE,WORST,WORST,5,2,SSE,3,41.12,138.92
balance,PSO_mpi,TREE,CLONE,WORST,WORST,5,4,SSE,3,41.96,138.91
balance,PSO_mpi,TREE,CLONE,WORST,WORST,5,6,SSE,3,40.92,138.92
balance,PSO_mpi,TREE,CLONE,WORST,WORST,5,8,SSE,3,43.52,138.91
balance,PSO_mpi,TREE,CLONE,WORST,WORST,5,10,SSE,3,41.85,138.92
balance,PSO_mpi,NETA,CLONE,WORST,WORST,1,1,SSE,3,44.51,138.91
balance,PSO_mpi,NETA,CLONE,WORST,WORST,1,2,SSE,3,43.0,138.92
balance,PSO_mpi,NETA,CLONE,WORST,WORST,1,4,SSE,3,43.43,138.92
balance,PSO_mpi,NETA,CLONE,WORST,WORST,1,6,SSE,3,40.18,138.9
balance,PSO_mpi,NETA,CLONE,WORST,WORST,1,8,SSE,3,42.61,138.91
balance,PSO_mpi,NETA,CLONE,WORST,WORST,1,10,SSE,3,44.71,138.9
balance,PSO_mpi,NETA,CLONE,WORST,WORST,2,1,SSE,3,46.25,138.91
balance,PSO_mpi,NETA,CLONE,WORST,WORST,2,2,SSE,3,44.12,138.92
balance,PSO_mpi,NETA,CLONE,WORST,WORST,2,4,SSE,3,41.1,138.92
balance,PSO_mpi,NETA,CLONE,WORST,WORST,2,6,SSE,3,45.04,138.93
balance,PSO_mpi,NETA,CLONE,WORST,WORST,2,8,SSE,3,42.72,138.92
balance,PSO_mpi,NETA,CLONE,WORST,WORST,2,10,SSE,3,42.25,138.91
balance,PSO_mpi,NETA,CLONE,WORST,WORST,3,1,SSE,3,45.63,138.92
balance,PSO_mpi,NETA,CLONE,WORST,WORST,3,2,SSE,3,45.96,138.92
balance,PSO_mpi,NETA,CLONE,WORST,WORST,3,4,SSE,3,42.93,138.92
balance,PSO_mpi,NETA,CLONE,WORST,WORST,3,6,SSE,3,43.31,138.91
balance,PSO_mpi,NETA,CLONE,WORST,WORST,3,8,SSE,3,42.55,138.92
balance,PSO_mpi,NETA,CLONE,WORST,WORST,3,10,SSE,3,42.65,138.91
balance,PSO_mpi,NETA,CLONE,WORST,WORST,4,1,SSE,3,44.82,138.92
balance,PSO_mpi,NETA,CLONE,WORST,WORST,4,2,SSE,3,41.68,138.95
balance,PSO_mpi,NETA,CLONE,WORST,WORST,4,4,SSE,3,46.93,138.93
balance,PSO_mpi,NETA,CLONE,WORST,WORST,4,6,SSE,3,41.6,138.93
balance,PSO_mpi,NETA,CLONE,WORST,WORST,4,8,SSE,3,44.04,138.94
balance,PSO_mpi,NETA,CLONE,WORST,WORST,4,10,SSE,3,39.75,138.92
balance,PSO_mpi,NETA,CLONE,WORST,WORST,5,1,SSE,3,45.98,138.94
balance,PSO_mpi,NETA,CLONE,WORST,WORST,5,2,SSE,3,45.76,138.93
balance,PSO_mpi,NETA,CLONE,WORST,WORST,5,4,SSE,3,41.91,138.94
balance,PSO_mpi,NETA,CLONE,WORST,WORST,5,6,SSE,3,41.44,138.94
balance,PSO_mpi,NETA,CLONE,WORST,WORST,5,8,SSE,3,45.15,138.94
balance,PSO_mpi,NETA,CLONE,WORST,WORST,5,10,SSE,3,43.38,138.95
balance,PSO_mpi,NETB,CLONE,WORST,BEST,1,1,SSE,3,45.89,138.91
balance,PSO_mpi,NETB,CLONE,WORST,BEST,1,2,SSE,3,43.61,138.91
balance,PSO_mpi,NETB,CLONE,WORST,BEST,1,4,SSE,3,45.4,138.91
balance,PSO_mpi,NETB,CLONE,WORST,BEST,1,6,SSE,3,43.12,138.91
balance,PSO_mpi,NETB,CLONE,WORST,BEST,1,8,SSE,3,43.67,138.91
balance,PSO_mpi,NETB,CLONE,WORST,BEST,1,10,SSE,3,42.11,138.9
balance,PSO_mpi,NETB,CLONE,WORST,BEST,2,1,SSE,3,42.2,138.92
balance,PSO_mpi,NETB,CLONE,WORST,BEST,2,2,SSE,3,45.16,138.91
balance,PSO_mpi,NETB,CLONE,WORST,BEST,2,4,SSE,3,41.41,138.92
balance,PSO_mpi,NETB,CLONE,WORST,BEST,2,6,SSE,3,45.93,138.92
balance,PSO_mpi,NETB,CLONE,WORST,BEST,2,8,SSE,3,40.8,138.91
balance,PSO_mpi,NETB,CLONE,WORST,BEST,2,10,SSE,3,43.11,138.92
balance,PSO_mpi,NETB,CLONE,WORST,BEST,3,1,SSE,3,41.49,138.92
balance,PSO_mpi,NETB,CLONE,WORST,BEST,3,2,SSE,3,44.34,138.91
balance,PSO_mpi,NETB,CLONE,WORST,BEST,3,4,SSE,3,42.63,138.93
balance,PSO_mpi,NETB,CLONE,WORST,BEST,3,6,SSE,3,45.81,138.94
balance,PSO_mpi,NETB,CLONE,WORST,BEST,3,8,SSE,3,43.6,138.91
balance,PSO_mpi,NETB,CLONE,WORST,BEST,3,10,SSE,3,43.41,138.9
balance,PSO_mpi,NETB,CLONE,WORST,BEST,4,1,SSE,3,45.86,138.92
balance,PSO_mpi,NETB,CLONE,WORST,BEST,4,2,SSE,3,45.76,138.91
balance,PSO_mpi,NETB,CLONE,WORST,BEST,4,4,SSE,3,43.72,138.93
balance,PSO_mpi,NETB,CLONE,WORST,BEST,4,6,SSE,3,44.24,138.93
balance,PSO_mpi,NETB,CLONE,WORST,BEST,4,8,SSE,3,43.96,138.91
balance,PSO_mpi,NETB,CLONE,WORST,BEST,4,10,SSE,3,44.95,138.92
balance,PSO_mpi,NETB,CLONE,WORST,BEST,5,1,SSE,3,42.03,138.91
balance,PSO_mpi,NETB,CLONE,WORST,BEST,5,2,SSE,3,44.69,138.93
balance,PSO_mpi,NETB,CLONE,WORST,BEST,5,4,SSE,3,42.66,138.94
balance,PSO_mpi,NETB,CLONE,WORST,BEST,5,6,SSE,3,44.45,139.01
balance,PSO_mpi,NETB,CLONE,WORST,BEST,5,8,SSE,3,43.44,138.95
balance,PSO_mpi,NETB,CLONE,WORST,BEST,5,10,SSE,3,42.76,138.93
balance,PSO_mpi,TORUS,CLONE,BEST,WORST,1,1,SSE,3,44.62,138.92
balance,PSO_mpi,TORUS,CLONE,BEST,WORST,1,2,SSE,3,42.37,138.91
balance,PSO_mpi,TORUS,CLONE,BEST,WORST,1,4,SSE,3,40.08,138.91
balance,PSO_mpi,TORUS,CLONE,BEST,WORST,1,6,SSE,3,44.27,138.91
balance,PSO_mpi,TORUS,CLONE,BEST,WORST,1,8,SSE,3,45.46,138.91
balance,PSO_mpi,TORUS,CLONE,BEST,WORST,1,10,SSE,3,45.68,138.91
balance,PSO_mpi,TORUS,CLONE,BEST,WORST,2,1,SSE,3,42.62,138.92
balance,PSO_mpi,TORUS,CLONE,BEST,WORST,2,2,SSE,3,43.86,138.91
balance,PSO_mpi,TORUS,CLONE,BEST,WORST,2,4,SSE,3,41.34,138.91
balance,PSO_mpi,TORUS,CLONE,BEST,WORST,2,6,SSE,3,43.21,138.91
balance,PSO_mpi,TORUS,CLONE,BEST,WORST,2,8,SSE,3,44.77,138.92
balance,PSO_mpi,TORUS,CLONE,BEST,WORST,2,10,SSE,3,40.58,138.91
balance,PSO_mpi,TORUS,CLONE,BEST,WORST,3,1,SSE,3,43.38,139.0
balance,PSO_mpi,TORUS,CLONE,BEST,WORST,3,2,SSE,3,43.93,138.94
balance,PSO_mpi,TORUS,CLONE,BEST,WORST,3,4,SSE,3,46.06,138.91
balance,PSO_mpi,TORUS,CLONE,BEST,WORST,3,6,SSE,3,41.82,138.92
balance,PSO_mpi,TORUS,CLONE,BEST,WORST,3,8,SSE,3,43.06,138.92
balance,PSO_mpi,TORUS,CLONE,BEST,WORST,3,10,SSE,3,43.01,138.93
balance,PSO_mpi,TORUS,CLONE,BEST,WORST,4,1,SSE,3,47.46,138.93
balance,PSO_mpi,TORUS,CLONE,BEST,WORST,4,2,SSE,3,44.36,138.98
balance,PSO_mpi,TORUS,CLONE,BEST,WORST,4,4,SSE,3,46.8,138.94
balance,PSO_mpi,TORUS,CLONE,BEST,WORST,4,6,SSE,3,43.3,138.96
balance,PSO_mpi,TORUS,CLONE,BEST,WORST,4,8,SSE,3,43.0,138.96
balance,PSO_mpi,TORUS,CLONE,BEST,WORST,4,10,SSE,3,44.23,138.92
balance,PSO_mpi,TORUS,CLONE,BEST,WORST,5,1,SSE,3,44.64,138.96
balance,PSO_mpi,TORUS,CLONE,BEST,WORST,5,2,SSE,3,42.74,138.94
balance,PSO_mpi,TORUS,CLONE,BEST,WORST,5,4,SSE,3,45.04,138.98
balance,PSO_mpi,TORUS,CLONE,BEST,WORST,5,6,SSE,3,44.04,138.95
balance,PSO_mpi,TORUS,CLONE,BEST,WORST,5,8,SSE,3,44.87,138.95
balance,PSO_mpi,TORUS,CLONE,BEST,WORST,5,10,SSE,3,43.48,138.96
balance,PSO_mpi,GRAPH,CLONE,BEST,RANDOM,1,1,SSE,3,41.96,143.11
balance,PSO_mpi,GRAPH,CLONE,BEST,RANDOM,1,2,SSE,3,46.76,141.24
balance,PSO_mpi,GRAPH,CLONE,BEST,RANDOM,1,4,SSE,3,44.56,139.48
balance,PSO_mpi,GRAPH,CLONE,BEST,RANDOM,1,6,SSE,3,43.47,139.31
balance,PSO_mpi,GRAPH,CLONE,BEST,RANDOM,1,8,SSE,3,45.05,139.16
balance,PSO_mpi,GRAPH,CLONE,BEST,RANDOM,1,10,SSE,3,44.0,139.11
balance,PSO_mpi,GRAPH,CLONE,BEST,RANDOM,2,1,SSE,3,43.83,146.4
balance,PSO_mpi,GRAPH,CLONE,BEST,RANDOM,2,2,SSE,3,44.8,142.01
balance,PSO_mpi,GRAPH,CLONE,BEST,RANDOM,2,4,SSE,3,46.0,140.3
balance,PSO_mpi,GRAPH,CLONE,BEST,RANDOM,2,6,SSE,3,43.04,139.44
balance,PSO_mpi,GRAPH,CLONE,BEST,RANDOM,2,8,SSE,3,44.3,139.69
balance,PSO_mpi,GRAPH,CLONE,BEST,RANDOM,2,10,SSE,3,43.63,139.31
balance,PSO_mpi,GRAPH,CLONE,BEST,RANDOM,3,1,SSE,3,45.24,152.01
balance,PSO_mpi,GRAPH,CLONE,BEST,RANDOM,3,2,SSE,3,42.63,143.39
balance,PSO_mpi,GRAPH,CLONE,BEST,RANDOM,3,4,SSE,3,44.79,140.0
balance,PSO_mpi,GRAPH,CLONE,BEST,RANDOM,3,6,SSE,3,44.42,140.04
balance,PSO_mpi,GRAPH,CLONE,BEST,RANDOM,3,8,SSE,3,46.66,139.55
balance,PSO_mpi,GRAPH,CLONE,BEST,RANDOM,3,10,SSE,3,40.2,139.31
balance,PSO_mpi,GRAPH,CLONE,BEST,RANDOM,4,1,SSE,3,43.08,150.54
balance,PSO_mpi,GRAPH,CLONE,BEST,RANDOM,4,2,SSE,3,42.03,144.03
balance,PSO_mpi,GRAPH,CLONE,BEST,RANDOM,4,4,SSE,3,45.91,140.71
balance,PSO_mpi,GRAPH,CLONE,BEST,RANDOM,4,6,SSE,3,44.93,139.96
balance,PSO_mpi,GRAPH,CLONE,BEST,RANDOM,4,8,SSE,3,47.26,139.55
balance,PSO_mpi,GRAPH,CLONE,BEST,RANDOM,4,10,SSE,3,42.97,139.4
balance,PSO_mpi,GRAPH,CLONE,BEST,RANDOM,5,1,SSE,3,47.27,151.71
balance,PSO_mpi,GRAPH,CLONE,BEST,RANDOM,5,2,SSE,3,42.16,144.22
balance,PSO_mpi,GRAPH,CLONE,BEST,RANDOM,5,4,SSE,3,46.14,140.85
balance,PSO_mpi,GRAPH,CLONE,BEST,RANDOM,5,6,SSE,3,45.69,140.29
balance,PSO_mpi,GRAPH,CLONE,BEST,RANDOM,5,8,SSE,3,43.58,139.65
balance,PSO_mpi,GRAPH,CLONE,BEST,RANDOM,5,10,SSE,3,40.27,139.54
balance,PSO_mpi,SAME,CLONE,RANDOM,BEST,1,1,SSE,3,33.05,138.9
balance,PSO_mpi,SAME,CLONE,RANDOM,BEST,1,2,SSE,3,31.66,138.9
balance,PSO_mpi,SAME,CLONE,RANDOM,BEST,1,4,SSE,3,39.31,138.9
balance,PSO_mpi,SAME,CLONE,RANDOM,BEST,1,6,SSE,3,34.2,138.91
balance,PSO_mpi,SAME,CLONE,RANDOM,BEST,1,8,SSE,3,40.0,138.91
balance,PSO_mpi,SAME,CLONE,RANDOM,BEST,1,10,SSE,3,31.59,138.9
balance,PSO_mpi,SAME,CLONE,RANDOM,BEST,2,1,SSE,3,40.48,138.9
balance,PSO_mpi,SAME,CLONE,RANDOM,BEST,2,2,SSE,3,28.11,138.9
balance,PSO_mpi,SAME,CLONE,RANDOM,BEST,2,4,SSE,3,34.51,138.9
balance,PSO_mpi,SAME,CLONE,RANDOM,BEST,2,6,SSE,3,34.94,138.9
balance,PSO_mpi,SAME,CLONE,RANDOM,BEST,2,8,SSE,3,33.47,138.91
balance,PSO_mpi,SAME,CLONE,RANDOM,BEST,2,10,SSE,3,36.32,138.9
balance,PSO_mpi,SAME,CLONE,RANDOM,BEST,3,1,SSE,3,27.47,138.9
balance,PSO_mpi,SAME,CLONE,RANDOM,BEST,3,2,SSE,3,36.47,138.9
balance,PSO_mpi,SAME,CLONE,RANDOM,BEST,3,4,SSE,3,31.5,138.9
balance,PSO_mpi,SAME,CLONE,RANDOM,BEST,3,6,SSE,3,33.45,138.9
balance,PSO_mpi,SAME,CLONE,RANDOM,BEST,3,8,SSE,3,28.04,138.9
balance,PSO_mpi,SAME,CLONE,RANDOM,BEST,3,10,SSE,3,37.82,138.9
balance,PSO_mpi,SAME,CLONE,RANDOM,BEST,4,1,SSE,3,33.98,138.91
balance,PSO_mpi,SAME,CLONE,RANDOM,BEST,4,2,SSE,3,28.94,138.9
balance,PSO_mpi,SAME,CLONE,RANDOM,BEST,4,4,SSE,3,31.33,138.9
balance,PSO_mpi,SAME,CLONE,RANDOM,BEST,4,6,SSE,3,28.05,138.9
balance,PSO_mpi,SAME,CLONE,RANDOM,BEST,4,8,SSE,3,35.85,138.91
balance,PSO_mpi,SAME,CLONE,RANDOM,BEST,4,10,SSE,3,36.38,138.9
balance,PSO_mpi,SAME,CLONE,RANDOM,BEST,5,1,SSE,3,35.87,138.91
balance,PSO_mpi,SAME,CLONE,RANDOM,BEST,5,2,SSE,3,34.85,138.9
balance,PSO_mpi,SAME,CLONE,RANDOM,BEST,5,4,SSE,3,35.05,138.9
balance,PSO_mpi,SAME,CLONE,RANDOM,BEST,5,6,SSE,3,33.88,138.9
balance,PSO_mpi,SAME,CLONE,RANDOM,BEST,5,8,SSE,3,32.02,138.91
balance,PSO_mpi,SAME,CLONE,RANDOM,BEST,5,10,SSE,3,26.68,138.9
balance,PSO_mpi,GOODBAD,REMOVE,WORST,BEST,1,1,SSE,3,31.78,138.91
balance,PSO_mpi,GOODBAD,REMOVE,WORST,BEST,1,2,SSE,3,29.34,138.9
balance,PSO_mpi,GOODBAD,REMOVE,WORST,BEST,1,4,SSE,3,32.11,138.9
balance,PSO_mpi,GOODBAD,REMOVE,WORST,BEST,1,6,SSE,3,27.46,138.9
balance,PSO_mpi,GOODBAD,REMOVE,WORST,BEST,1,8,SSE,3,27.47,138.9
balance,PSO_mpi,GOODBAD,REMOVE,WORST,BEST,1,10,SSE,3,37.75,138.9
balance,PSO_mpi,GOODBAD,REMOVE,WORST,BEST,2,1,SSE,3,27.5,138.9
balance,PSO_mpi,GOODBAD,REMOVE,WORST,BEST,2,2,SSE,3,40.03,138.9
balance,PSO_mpi,GOODBAD,REMOVE,WORST,BEST,2,4,SSE,3,32.83,138.9
balance,PSO_mpi,GOODBAD,REMOVE,WORST,BEST,2,6,SSE,3,26.36,138.9
balance,PSO_mpi,GOODBAD,REMOVE,WORST,BEST,2,8,SSE,3,31.71,138.9
balance,PSO_mpi,GOODBAD,REMOVE,WORST,BEST,2,10,SSE,3,22.44,138.9
balance,PSO_mpi,GOODBAD,REMOVE,WORST,BEST,3,1,SSE,3,34.25,138.9
balance,PSO_mpi,GOODBAD,REMOVE,WORST,BEST,3,2,SSE,3,30.93,138.9
balance,PSO_mpi,GOODBAD,REMOVE,WORST,BEST,3,4,SSE,3,30.72,138.92
balance,PSO_mpi,GOODBAD,REMOVE,WORST,BEST,3,6,SSE,3,31.5,138.9
balance,PSO_mpi,GOODBAD,REMOVE,WORST,BEST,3,8,SSE,3,38.15,138.9
balance,PSO_mpi,GOODBAD,REMOVE,WORST,BEST,3,10,SSE,3,40.29,138.91
balance,PSO_mpi,GOODBAD,REMOVE,WORST,BEST,4,1,SSE,3,31.32,138.9
balance,PSO_mpi,GOODBAD,REMOVE,WORST,BEST,4,2,SSE,3,40.81,138.9
balance,PSO_mpi,GOODBAD,REMOVE,WORST,BEST,4,4,SSE,3,27.26,138.9
balance,PSO_mpi,GOODBAD,REMOVE,WORST,BEST,4,6,SSE,3,26.87,138.9
balance,PSO_mpi,GOODBAD,REMOVE,WORST,BEST,4,8,SSE,3,32.34,138.9
balance,PSO_mpi,GOODBAD,REMOVE,WORST,BEST,4,10,SSE,3,33.24,138.9
balance,PSO_mpi,GOODBAD,REMOVE,WORST,BEST,5,1,SSE,3,35.26,138.9
balance,PSO_mpi,GOODBAD,REMOVE,WORST,BEST,5,2,SSE,3,33.02,138.91
balance,PSO_mpi,GOODBAD,REMOVE,WORST,BEST,5,4,SSE,3,28.65,138.9
balance,PSO_mpi,GOODBAD,REMOVE,WORST,BEST,5,6,SSE,3,34.08,138.91
balance,PSO_mpi,GOODBAD,REMOVE,WORST,BEST,5,8,SSE,3,36.7,138.9
balance,PSO_mpi,GOODBAD,REMOVE,WORST,BEST,5,10,SSE,3,33.18,138.9
balance,PSO_mpi,RAND,REMOVE,WORST,BEST,1,1,SSE,3,26.55,138.9
balance,PSO_mpi,RAND,REMOVE,WORST,BEST,1,2,SSE,3,34.76,138.9
balance,PSO_mpi,RAND,REMOVE,WORST,BEST,1,4,SSE,3,36.1,138.9
balance,PSO_mpi,RAND,REMOVE,WORST,BEST,1,6,SSE,3,36.16,138.9
balance,PSO_mpi,RAND,REMOVE,WORST,BEST,1,8,SSE,3,30.43,138.9
balance,PSO_mpi,RAND,REMOVE,WORST,BEST,1,10,SSE,3,33.83,138.9
balance,PSO_mpi,RAND,REMOVE,WORST,BEST,2,1,SSE,3,34.85,138.9
balance,PSO_mpi,RAND,REMOVE,WORST,BEST,2,2,SSE,3,38.45,138.9
balance,PSO_mpi,RAND,REMOVE,WORST,BEST,2,4,SSE,3,31.47,138.9
balance,PSO_mpi,RAND,REMOVE,WORST,BEST,2,6,SSE,3,32.97,138.9
balance,PSO_mpi,RAND,REMOVE,WORST,BEST,2,8,SSE,3,32.0,138.9
balance,PSO_mpi,RAND,REMOVE,WORST,BEST,2,10,SSE,3,31.41,138.9
balance,PSO_mpi,RAND,REMOVE,WORST,BEST,3,1,SSE,3,34.01,138.9
balance,PSO_mpi,RAND,REMOVE,WORST,BEST,3,2,SSE,3,40.44,138.9
balance,PSO_mpi,RAND,REMOVE,WORST,BEST,3,4,SSE,3,29.65,138.9
balance,PSO_mpi,RAND,REMOVE,WORST,BEST,3,6,SSE,3,35.98,138.9
balance,PSO_mpi,RAND,REMOVE,WORST,BEST,3,8,SSE,3,33.34,138.9
balance,PSO_mpi,RAND,REMOVE,WORST,BEST,3,10,SSE,3,28.47,138.9
balance,PSO_mpi,RAND,REMOVE,WORST,BEST,4,1,SSE,3,20.66,138.9
balance,PSO_mpi,RAND,REMOVE,WORST,BEST,4,2,SSE,3,32.74,138.9
balance,PSO_mpi,RAND,REMOVE,WORST,BEST,4,4,SSE,3,37.64,138.91
balance,PSO_mpi,RAND,REMOVE,WORST,BEST,4,6,SSE,3,31.87,138.9
balance,PSO_mpi,RAND,REMOVE,WORST,BEST,4,8,SSE,3,29.07,138.9
balance,PSO_mpi,RAND,REMOVE,WORST,BEST,4,10,SSE,3,40.14,138.9
balance,PSO_mpi,RAND,REMOVE,WORST,BEST,5,1,SSE,3,32.53,138.9
balance,PSO_mpi,RAND,REMOVE,WORST,BEST,5,2,SSE,3,29.2,138.9
balance,PSO_mpi,RAND,REMOVE,WORST,BEST,5,4,SSE,3,27.36,138.9
balance,PSO_mpi,RAND,REMOVE,WORST,BEST,5,6,SSE,3,35.12,138.9
balance,PSO_mpi,RAND,REMOVE,WORST,BEST,5,8,SSE,3,39.1,138.91
balance,PSO_mpi,RAND,REMOVE,WORST,BEST,5,10,SSE,3,34.79,138.9
balance,GA_mpi,RING,CLONE,RANDOM,WORST,1,1,SSE,3,44.07,140.38
balance,GA_mpi,RING,CLONE,RANDOM,WORST,1,2,SSE,3,45.36,140.69
balance,GA_mpi,RING,CLONE,RANDOM,WORST,1,4,SSE,3,41.55,140.69
balance,GA_mpi,RING,CLONE,RANDOM,WORST,1,6,SSE,3,40.23,140.39
balance,GA_mpi,RING,CLONE,RANDOM,WORST,1,8,SSE,3,39.15,140.27
balance,GA_mpi,RING,CLONE,RANDOM,WORST,1,10,SSE,3,40.37,140.37
balance,GA_mpi,RING,CLONE,RANDOM,WORST,2,1,SSE,3,42.6,140.08
balance,GA_mpi,RING,CLONE,RANDOM,WORST,2,2,SSE,3,40.45,140.01
balance,GA_mpi,RING,CLONE,RANDOM,WORST,2,4,SSE,3,42.8,140.48
balance,GA_mpi,RING,CLONE,RANDOM,WORST,2,6,SSE,3,39.38,140.31
balance,GA_mpi,RING,CLONE,RANDOM,WORST,2,8,SSE,3,39.47,140.34
balance,GA_mpi,RING,CLONE,RANDOM,WORST,2,10,SSE,3,39.95,140.31
balance,GA_mpi,RING,CLONE,RANDOM,WORST,3,1,SSE,3,42.2,139.94
balance,GA_mpi,RING,CLONE,RANDOM,WORST,3,2,SSE,3,41.87,140.12
balance,GA_mpi,RING,CLONE,RANDOM,WORST,3,4,SSE,3,41.26,140.25
balance,GA_mpi,RING,CLONE,RANDOM,WORST,3,6,SSE,3,39.47,140.45
balance,GA_mpi,RING,CLONE,RANDOM,WORST,3,8,SSE,3,44.64,140.42
balance,GA_mpi,RING,CLONE,RANDOM,WORST,3,10,SSE,3,45.96,140.31
balance,GA_mpi,RING,CLONE,RANDOM,WORST,4,1,SSE,3,41.83,139.89
balance,GA_mpi,RING,CLONE,RANDOM,WORST,4,2,SSE,3,43.58,139.98
balance,GA_mpi,RING,CLONE,RANDOM,WORST,4,4,SSE,3,43.83,140.1
balance,GA_mpi,RING,CLONE,RANDOM,WORST,4,6,SSE,3,41.03,140.35
balance,GA_mpi,RING,CLONE,RANDOM,WORST,4,8,SSE,3,39.61,140.39
balance,GA_mpi,RING,CLONE,RANDOM,WORST,4,10,SSE,3,40.88,140.48
balance,GA_mpi,RING,CLONE,RANDOM,WORST,5,1,SSE,3,45.31,139.56
balance,GA_mpi,RING,CLONE,RANDOM,WORST,5,2,SSE,3,43.43,139.81
balance,GA_mpi,RING,CLONE,RANDOM,WORST,5,4,SSE,3,40.34,140.3
balance,GA_mpi,RING,CLONE,RANDOM,WORST,5,6,SSE,3,43.73,139.98
balance,GA_mpi,RING,CLONE,RANDOM,WORST,5,8,SSE,3,41.72,140.2
balance,GA_mpi,RING,CLONE,RANDOM,WORST,5,10,SSE,3,39.67,140.32
balance,GA_mpi,TREE,REMOVE,WORST,BEST,1,1,SSE,3,42.81,157.76
balance,GA_mpi,TREE,REMOVE,WORST,BEST,1,2,SSE,3,41.92,146.6
balance,GA_mpi,TREE,REMOVE,WORST,BEST,1,4,SSE,3,41.84,142.98
balance,GA_mpi,TREE,REMOVE,WORST,BEST,1,6,SSE,3,41.8,142.21
balance,GA_mpi,TREE,REMOVE,WORST,BEST,1,8,SSE,3,41.92,141.58
balance,GA_mpi,TREE,REMOVE,WORST,BEST,1,10,SSE,3,39.91,141.28
balance,GA_mpi,TREE,REMOVE,WORST,BEST,2,1,SSE,3,42.41,156.26
balance,GA_mpi,TREE,REMOVE,WORST,BEST,2,2,SSE,3,42.99,145.83
balance,GA_mpi,TREE,REMOVE,WORST,BEST,2,4,SSE,3,40.97,143.48
balance,GA_mpi,TREE,REMOVE,WORST,BEST,2,6,SSE,3,41.67,142.19
balance,GA_mpi,TREE,REMOVE,WORST,BEST,2,8,SSE,3,40.6,141.6
balance,GA_mpi,TREE,REMOVE,WORST,BEST,2,10,SSE,3,40.97,141.11
balance,GA_mpi,TREE,REMOVE,WORST,BEST,3,1,SSE,3,43.17,153.34
balance,GA_mpi,TREE,REMOVE,WORST,BEST,3,2,SSE,3,44.41,146.77
balance,GA_mpi,TREE,REMOVE,WORST,BEST,3,4,SSE,3,45.51,143.16
balance,GA_mpi,TREE,REMOVE,WORST,BEST,3,6,SSE,3,41.5,142.42
balance,GA_mpi,TREE,REMOVE,WORST,BEST,3,8,SSE,3,43.01,141.61
balance,GA_mpi,TREE,REMOVE,WORST,BEST,3,10,SSE,3,39.97,141.55
balance,GA_mpi,TREE,REMOVE,WORST,BEST,4,1,SSE,3,41.92,155.87
balance,GA_mpi,TREE,REMOVE,WORST,BEST,4,2,SSE,3,45.03,146.72
balance,GA_mpi,TREE,REMOVE,WORST,BEST,4,4,SSE,3,42.97,142.85
balance,GA_mpi,TREE,REMOVE,WORST,BEST,4,6,SSE,3,42.57,142.26
